,key,Img_path,GD,OCMR,Is_OCMR_true,MolVec,Is_MolVec_true,OSRA,Is_OSRA_true,Imago,Is_Imago_true,OCMR_TanimotoSimilarity,MolVec_TanimotoSimilarity,OSRA_TanimotoSimilarity,Imago_TanimotoSimilarity,OCMR_edit_distance,MolVec_edit_distance,OSRA_edit_distance,Imago_edit_distance
42,P043,./images/P043.png,CN(C(=O)C1=CC2=C(N=C(N=C2)NC2=NC=C(C=C2)N2CCN(CC2)C(CN(C)C)=O)N1C1CCCC1)C,CN(C)CC(=O)N1CCN(C2=CN=C(NC3=NC=C4C=C(C(=O)N(C)C)N(C5CCCC5)C4=N3)C=C2)CC1,1,CN(C)CC(=O)N1CCN(C2=CN=C(NC3=NC=C4/C=C(/C(=O)N(C)C)N(C5CCCC5)C4=N3)C=C2)CC1,1,CN(CC(=O)N1CCN(CC1)c1ccc(nc1)Nc1ncc2c(n1)n(C1CCCC1)c(c2)C(=O)N(C)C)C,1,CN(C)CC=O.CN1CCN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CC1,0,1.0,1.0,1.0,0.8787878787878788,0,0,0,10
43,P044,./images/P044.png,CN(C(=O)C1=CC2=C(N=C(N=C2)NC2=NC=C(C=C2)N2CCN(CC2)C(CN)=O)N1C1CCCC1)C,CN(C)C(=O)C1=CC2=CN=C(NC3=NC=C(N4CCN(C(=O)CN)CC4)C=C3)N=C2N1C1CCCC1,1,CN(C)C(=O)/C1=C/C2=CN=C(NC3=NC=C(N4CCN(C(=O)CN)CC4)C=C3)N=C2N1C1CCCC1,1,NCC(=O)N1CCN(CC1)c1ccc(nc1)Nc1ncc2c(n1)n(C1CCCC1)c(c2)C(=O)N(C)C,1,CNCC(=O)N1CCN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CC1,0,1.0,1.0,1.0,0.9296875,0,0,0,32
44,P045,./images/P045.png,CN(C(=O)C1=CC2=C(N=C(N=C2)NC2=NC=C(C=C2)CO)N1C1CCCC1)C,CN(C)C(=O)C1=CC2=CN=C(NC3=NC=C(CO)C=C3)N=C2N1C1CCCC1,1,CN(C)C(=O)C1=CC2=CN=C(NC3=NC=C(CO)C=C3)N=C2N1C1CCCC1,1,OCc1ccc(nc1)Nc1ncc2c(n1)n(C1CCCC1)c(c2)C(=O)N(C)C,1,CN(C)C(=O)c1cc2cnc(Nc3ccc(CO)cn3)nc2n1C1CCCC1,1,1.0,1.0,1.0,1.0,0,0,0,0
45,P046,./images/P046.png,C1(CCCC1)N1C(=CC2=C1N=C(N=C2)NC2=NC=C(C=C2)C=O)C(=O)O,[H]C(=O)C1=CN=C(NC2=NC=C3C=C(C(=O)N(C)C)N(C4CCCC4)C3=N2)C=C1,0,[H]C(=O)C1=CN=C(NC2=N/C=C3/C=C4C(=O)[N+](C)(C)[C@@H]5CCCC5N4/C3=N\2)C=C1,0,O=Cc1ccc(nc1)Nc1ncc2c(n1)n(C1CCCC1)c(c2)C(=O)N(C)C,0,CN(C)C(=O)c1cc2cnc(Nc3ccc(C=O)cn3)nc2n1C1CCCC1,0,0.8842105263157894,0.6839378238341969,0.8842105263157894,0.8842105263157894,33,37,33,33
46,P047,./images/P047.png,CN(C(=O)C1=CC2=C(N=C(N=C2)NC2=NC=C(C=C2)CN2CCN(CC2)CCOC)N1C1CCCC1)C,COCCN1CCN(CC2=CN=C(NC3=NC=C4C=C(C(=O)N(C)C)N(C5CCCC5)C4=N3)C=C2)CC1,1,COCCN1CCN(CC2=CN=C(NC3=N/C=C4/C=C5/C(=O)[N+](C)(C)[C@@H]6CCCC6N5/C4=N\3)C=C2)CC1,0,COCCN1CCN(CC1)Cc1ccc(nc1)Nc1ncc2c(n1)n(C1CCCC1)c(c2)C(=O)N(C)C,1,C=N/C=C1/C=C(C(=O)N(C)C)N(C2CCCC2)/C1=N/CNc1ccc(CN2CCN(CCOC)CC2)cn1,0,1.0,0.7640449438202247,1.0,0.6188679245283019,0,27,0,50
47,P048,./images/P048.png,CN(C(=O)C1=CC2=C(N=C(N=C2)NC2=NC=C(C=C2)CN2CCN(CC2)C(C)C)N1C1CCCC1)C,CC(C)N1CCN(CC2=CN=C(NC3=NC=C4C=C(C(=O)N(C)C)N(C5CCCC5)C4=N3)C=C2)CC1,1,CC(C)N1CCN(CC2=CN=C(NC3=NC=C4C=C5C(=O)[N+](C)(C)[C@@H]6CCCC6N5C4=N3)C=C2)CC1,0,CC(N1CCN(CC1)Cc1ccc(nc1)Nc1ncc2c(n1)n(C1CCCC1)c(c2)C(=O)N(C)C)C,1,CC(C)N1CCN(Cc2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CC1,1,1.0,0.7529411764705882,1.0,1.0,0,27,0,0
48,P049,./images/P049.png,CN(C(=O)C1=CC2=C(N=C(N=C2)NC2=NC=C(C=C2)CN2CCN(CC2)CCO)N1C1CCCC1)C,CN(C)C(=O)C1=CC2=CN=C(NC3=NC=C(CN4CCN(CCO)CC4)C=C3)N=C2N1C1CCCC1,1,C[N+]1(C)C(=O)/C2=C/C3=C/N=C(NC4=NC=C(CN5CCN(CCO)CC5)C=C4)/N=C3\N2C2CCC[C@H]21,0,OCCN1CCN(CC1)Cc1ccc(nc1)Nc1ncc2c(n1)n(C1CCCC1)c(c2)C(=O)N(C)C,1,CN(C)C(=O)c1cc2cnc(Nc3ccc(CN4CCN(CCO)CC4)cn3)nc2n1C1CCCC1,1,1.0,0.7567567567567568,1.0,1.0,0,18,0,0
49,P050,./images/P050.png,CSC=1N=CC=2C=3N(C4=C(NC2N1)C=CC=C4)N=NN3,CSC1=NC=C2C(=N1)NC1=C(C=CC=C1)N1N=NN=C21,1,CSC1=N/C=C2\C3=NN=NN3C3=C(C=CC=C3)N\C2=N\1,1,CSc1ncc2-c3nnnn3-c3c(Nc2n1)cccc3,1,CSc1ncc2c(n1)Nc1ccccc1N/C2=N\N,0,1.0,1.0,1.0,0.4897959183673469,0,0,0,10
50,P051,./images/P051.png,C1(CC1)CNC=1N=CC=2C=3N(C4=C(NC2N1)C=CC=C4)N=NN3,C1=CC2=C(C=C1)N1N=NN=C1C1=CN=C(NCC3CC3)N=C1N2,1,C1=CC2=C(C=C1)N1NNN=C1C1=C/N=C(NCC3CC3)/N=C\1N2,0,c1ccc2-n3nnnc3-c3c(Nc2c1)nc(NCC1CC1)nc3,1,C*1(CC2CC2)cc2/c(=N/N)n(N)c3ccccc3[nH]c1-2,0,1.0,0.5056179775280899,1.0,0.3558282208588957,0,13,0,28
51,P052,./images/P052.png,FC=1C=C(CN2C3=C(C=4N(C5=C2C=CC=C5)N=NN4)C=NC(=N3)SC)C=CC1F,CSC1=NC=C2C(=N1)N(CC1=CC(F)=C(F)C=C1)C1=C(C=CC=C1)N1N=NN=C21,1,CSC1=NC=C2C(=N1)N(CC1=CC(F)=C(F)C=C1)C1=C(C=CC=C1)N1NNN=C21,0,CSc1ncc2-c3nnnn3-c3c(N(c2n1)Cc1ccc(c(c1)F)F)cccc3,1,C*1(C)cc2/c(=N/N)[nH]c3ccccc3n(Cc3ccc(F)c(F)c3)c1-2,0,1.0,0.5740740740740741,1.0,0.4723618090452261,0,34,0,34
52,P053,./images/P053.png,FC=1C=C(CN2C3=C(C=4N(C5=C2C=CC=C5)N=NN4)C=NC(=N3)N3CCNCC3)C=CC1F,FC1=C(F)C=C(CN2C3=NC(N4CCNCC4)=NC=C3C3=NN=NN3C3=C2C=CC=C3)C=C1,1,CCC.FC1=C(F)C=C(CN2C3=NC4(N5CCNCC5)=NC=C34C3=NN=NN3C3=C2C=CC=C3)C=C1,0,Fc1cc(ccc1F)CN1c2ccccc2-n2c(-c3c1nc(nc3)N1CCNCC1)nnn2,1,CCC.N/N=C1\Nc2ccccc2N(Cc2ccc(F)c(F)c2)c2nc(N3CCNCC3)ncc21,0,1.0,0.0,1.0,0.7389558232931727,0,51,0,33
53,P054,./images/P054.png,C(C1=CC=CC=C1)N(C=1N=CC=2C=3N(C4=C(N(C2N1)CC1=CC(=C(C=C1)F)F)C=CC=C4)N=NN3)C,CN(CC1=CC=CC=C1)C1=NC=C2C(=N1)N(CC1=CC(F)=C(F)C=C1)C1=C(C=CC=C1)N1N=NN=C21,1,CC.CN(CC1=CC=CC=C1)C1=NC=C2C(=N1)N(CC1=CC(F)=C(F)C=C1)C1=C(C=CC=C1)N1N=NN=C21,1,CN(c1ncc2-c3nnnn3-c3c(N(c2n1)Cc1ccc(c(c1)F)F)cccc3)CC1=CC=CCC1,0,c,0,1.0,0.989010989010989,0.8444444444444444,0.0,0,0,8,60
54,P055,./images/P055.png,FC=1C=C(CN2C3=C(C=4N(C5=C2C=CC=C5)N=NN4)C=NC(=N3)N3CCOCC3)C=CC1F,FC1=C(F)C=C(CN2C3=NC(N4CCOCC4)=NC=C3C3=NN=NN3C3=C2C=CC=C3)C=C1,1,FC1=C(F)C=C(CN2C3=NC(N4CCOCC4)=NC=C3C3=NN=NN3C3=C2C=CC=C3)C=C1,1,Fc1cc(ccc1F)CN1c2ccccc2-n2c(-c3c1nc(nc3)N1CCOCC1)nnn2,1,CC.N/N=C1\Nc2ccccc2N(Cc2ccc(F)c(F)c2)c2nc(N3CCOCC3)ncc21,0,1.0,1.0,1.0,0.7479674796747967,0,0,0,33
55,P056,./images/P056.png,FC=1C=C(CN2C3=C(C=4N(C5=C2C=CC=C5)N=NN4)C=NC(=N3)N3CCN(CC3)C)C=CC1F,CN1CCN(C2=NC=C3C(=N2)N(CC2=CC(F)=C(F)C=C2)C2=C(C=CC=C2)N2N=NN=C32)CC1,1,CN1CCN(C2=N/C=C3\C(=N)NC4=C(C=CC=C4)N(CC4=CC(F)=C(F)C=C4)\C3=N\2)CC1,0,CN1CCN(CC1)c1ncc2-c3nnnn3-c3c(N(c2n1)Cc1ccc(c(c1)F)F)cccc3,1,CC.CN1CCN(c2ncc3c(n2)N(Cc2ccc(F)c(F)c2)c2ccccc2N(N)/C3=N\N)CC1,0,1.0,0.7786885245901639,1.0,0.8015873015873016,0,10,0,11
56,P057,./images/P057.png,FC=1C=C(CN2C3=C(C=4N(C5=C2C=CC=C5)N=NN4)C=NC(=N3)NCC3=NC=CC=C3)C=CC1F,FC1=C(F)C=C(CN2C3=NC(NCC4=CC=CC=N4)=NC=C3C3=NN=NN3C3=C2C=CC=C3)C=C1,1,FC1=C(F)C=C(CN2C3=NC(NCC4=CC=CC=N4)=NC=C3C3=NN=NN3C3=C2C=CC=C3)C=C1,1,Fc1cc(ccc1F)CN1c2ccccc2-n2c(-c3c1nc(NCc1ccccn1)nc3)nnn2,1,C*1(Cc2ccccn2)=C2C(=C1)/C(=N/N)N(N)C1C=CC=CC1N2Cc1ccc(F)c(F)c1,0,1.0,1.0,1.0,0.4701195219123506,0,0,0,49
57,P058,./images/P058.png,FC=1C=C(CN2C3=C(C=4N(C5=C2C=CC=C5)N=NN4)C=NC(=N3)NCC=3C=NC=CC3)C=CC1F,FC1=C(F)C=C(CN2C3=NC(NCC4=CC=CN=C4)=NC=C3C3=NN=NN3C3=C2C=CC=C3)C=C1,1,FC1=C(F)C=C(CN2C3=NC(NCC4=CC=CN=C4)=NC=C3C3=NNNN3C3=C2C=CC=C3)C=C1,0,Fc1cc(ccc1F)CN1c2ccccc2-n2c(-c3c1nc(NCc1cccnc1)nc3)nnn2,1,c,0,1.0,0.6541353383458647,1.0,0.0,0,10,0,53
58,P059,./images/P059.png,FC=1C=C(CN2C3=C(C=4N(C5=C2C=CC=C5)N=NN4)C=NC(=N3)N3CCCCC3)C=CC1F,FC1=C(F)C=C(CN2C3=NC(N4CCCCC4)=NC=C3C3=NN=NN3C3=C2C=CC=C3)C=C1,1,FC1=C(F)C=C(CN2C3=C(C=CC=C3)N3NNN=C3C3=C\N=C(N4CCCCC4)/N=C\32)C=C1,0,Fc1cc(ccc1F)CN1c2ccccc2-n2c(-c3c1nc(nc3)N1CCCCC1)nnn2,1,N/N=C1\Nc2ccccc2N(Cc2ccc(F)c(F)c2)c2nc(N3CCCCC3)ncc21,0,1.0,0.632,1.0,0.757201646090535,0,10,0,33
59,P060,./images/P060.png,FC=1C=C(CN2C3=C(C=4N(C5=C2C=CC=C5)N=NN4)C=NC(=N3)NCCN3CCOCC3)C=CC1F,FC1=CC=C(CN2C3=NC(NCCN4CCOCC4)=NC=C3C3=NN=NN3C3=C2C=CC=C3)C=C1F,1,CCC.FC1=CC=C(CN2C3=NC4(NCCN5CCOCC5)=NC=C34/C3=N/NNN3C3=C2C=CC=C3)C=C1F,0,Fc1cc(ccc1F)CN1c2ccccc2-n2c(-c3c1nc(NCCN1CCOCC1)nc3)nnn2,1,C*1(CCN2CCOCC2)cc2/c(=N/N)[nH]c3ccccc3n(Cc3ccc(F)c(F)c3)c1-2,0,1.0,0.0,1.0,0.5603112840466926,0,54,0,45
60,P061,./images/P061.png,FC=1C=C(CN2C3=C(C=4N(C5=C2C=CC=C5)N=NN4)C=NC(=N3)NCCN3CCCCC3)C=CC1F,FC1=CC=C(CN2C3=NC(NCCN4CCCCC4)=NC=C3C3=NN=NN3C3=C2C=CC=C3)C=C1F,1,FC1=CC=C(CN2C3=NC(NCCN4CCCCC4)=NC=C3C3=NNNN3C3=C2C=CC=C3)C=C1F,0,Fc1cc(ccc1F)CN1c2ccccc2-n2c(-c3c1nc(NCCN1CCCCC1)nc3)nnn2,1,C=C(Nc1ccccc1NCc1ccc(F)c(F)c1)C1=C*(C)(CCN2CCCCC2)C1.CN,0,1.0,0.6642335766423357,1.0,0.49411764705882355,0,10,0,38
61,P062,./images/P062.png,FC=1C=C(CN2C3=C(C=4N(C5=C2C=CC=C5)N=NN4)C=NC(=N3)NCC3=CC=NC=C3)C=CC1F,FC1=C(F)C=C(CN2C3=NC(NCC4=CC=NC=C4)=NC=C3C3=NN=NN3C3=C2C=CC=C3)C=C1,1,FC1=C(F)C=C(CN2C3=NC(NCC4=CC=NC=C4)=NC=C3C3=NN=NN3C3=C2C=CC=C3)C=C1,1,FC1=C(F)C=C(CC1C)C[N]1=[C]2=NC(=NC=C2c2n(-c3c1cccc3)nnn2)NCc1ccncc1,0,CC.N/N=C1\Nc2ccccc2N(Cc2ccc(F)c(F)c2)c2nc(NCc3ccncc3)ncc21,0,1.0,1.0,0.0,0.648854961832061,0,0,53,33
62,P063,./images/P063.png,FC=1C=C(CN2C3=C(C=4N(C5=C2C=CC=C5)N=NN4)C=NC(=N3)N3CCN(CC3)C(=O)OC(C)(C)C)C=CC1F,CC(C)(C)OC(=O)N1CCN(C2=NC=C3C(=N2)N(CC2=CC(F)=C(F)C=C2)C2=C(C=CC=C2)N2N=NN=C32)CC1,1,CC(C)(C)OC(=O)N1CCN(C2=NC=C3C(=N2)N(CC2=CC(F)=C(F)C=C2)C2=C(C=CC=C2)N2N=NN=C32)CC1,1,O=C(N1CCN(CC1)c1ncc2-c3nnnn3-c3c(N(c2n1)Cc1ccc(c(c1)F)F)cccc3)OC(C)(C)C,1,CCC(C)(C)OC(=O)N1CCN(c2ncc3c(n2)N(Cc2ccc(F)c(F)c2)c2ccccc2-n2nnnc2-3)CC1,0,1.0,1.0,1.0,0.9452054794520548,0,0,0,1
63,P064,./images/P064.png,CS(=O)(=O)C=1N=CC=2C=3N(C4=C(NC2N1)C=CC=C4)N=NN3,CS(=O)(=O)C1=NC=C2C(=N1)NC1=C(C=CC=C1)N1N=NN=C21,1,CS(=O)(=O)C1=NC=C2C(=N1)NC1=C(C=CC=C1)N1N=NN=C21,1,CS(=O)(=O)c1ncc2-c3nnnn3-c3c(Nc2n1)cccc3,1,c,0,1.0,1.0,1.0,0.0,0,0,0,40
64,P065,./images/P065.png,COC1=CC=C(CNC=2N=CC=3C=4N(C5=C(NC3N2)C=CC=C5)N=NN4)C=C1,COC1=CC=C(CNC2=NC=C3C(=N2)NC2=C(C=CC=C2)N2NNN=C32)C=C1,0,COC1=CC=C(CNC2=NC=C3C(=N2)NC2=C(C=CC=C2)N2NNN=C32)C=C1,0,CO[C]1=CC=C(C=C=1)CNc1ncc2-c3nnnn3-c3c(Nc2n1)cccc3,0,COc1ccc(C*2(C)cc3/c(=N/N)[nH]c4ccccc4[nH]c2-3)cc1,0,0.5887850467289719,0.5887850467289719,0.0,0.45685279187817257,22,22,44,21
65,P066,./images/P066.png,CN(CCNC=1N=CC=2C=3N(C4=C(NC2N1)C=CC=C4)N=NN3)C,CN(C)CCNC1=NC=C2C(=N1)NC1=C(C=CC=C1)N1N=NN=C21,1,CN(C)CCNC1=N/C=C2/C3=NNNN3C3=C(C=CC=C3)N/C2=N\1,0,CN(CCNc1ncc2-c3nnnn3-c3c(Nc2n1)cccc3)C,1,CN(C)CC*1(C)cc2/c(=N/N)[nH]c3ccccc3[nH]c1-2,0,1.0,0.5164835164835165,1.0,0.36363636363636365,0,22,0,21
66,P067,./images/P067.png,CC(CC)NC=1N=CC=2C=3N(C4=C(NC2N1)C=CC=C4)N=NN3,CCC(C)NC1=NC=C2C(=N1)NC1=C(C=CC=C1)N1N=NN=C21,1,CCC(C)NC1=NC=C2C(=N1)NC1=C(C=CC=C1)N1N=NN=C21,1,CCC(Nc1ncc2-c3nnnn3-c3c(Nc2n1)cccc3)C,1,CCC(C)*1(C)cc2/c(=N/N)[nH]c3ccccc3[nH]c1-2,0,1.0,1.0,1.0,0.34394904458598724,0,0,0,21
67,P068,./images/P068.png,O1C(CCC1)CNC=1N=CC=2C=3N(C4=C(NC2N1)C=CC=C4)N=NN3,C1=CC2=C(C=C1)N1N=NN=C1C1=CN=C(NCC3CCCO3)N=C1N2,1,C1=CC2=C(C=C1)N1NNN=C1C1=CN=C(NCC3CCCO3)N=C1N2,0,C1COC(C1)CNc1ncc2-c3nnnn3-c3c(Nc2n1)cccc3,1,C*12(=CC(/C(=N/N)N(N)c3ccccc3N)=C1)CC2CCCO,0,1.0,0.5510204081632653,1.0,0.2057142857142857,0,13,0,36
68,P069,./images/P069.png,N1=CC(=CC=C1)CNC=1N=CC=2C=3N(C4=C(NC2N1)C=CC=C4)N=NN3,C1=CN=CC(CNC2=NC=C3C(=N2)NC2=C(C=CC=C2)N2N=NN=C32)=C1,1,C1=CN=CC(CNC2=N/C=C3\C4=NNNN4C4=C(C=CC=C4)N\C3=N\2)=C1,0,c1ccc(cn1)CNc1ncc2-c3nnnn3-c3c(Nc2n1)cccc3,1,CC(C)(C)N/C(=N\N)c1cnc(NCc2cccnc2)nc1N,0,1.0,0.5686274509803921,1.0,0.39106145251396646,0,22,0,32
69,P070,./images/P070.png,CC1=CC=C(O1)CNC=1N=CC=2C=3N(C4=C(NC2N1)C=CC=C4)N=NN3,CC1=CC=C(CNC2=NC=C3C(=N2)NC2=C(C=CC=C2)N2NNN=C32)O1,0,CC1=CC=C(CNC2=NC=C3C(=N2)NC2=C(C=CC=C2)N2N=NN=C32)O1,1,Cc1ccc(o1)CNc1ncc2-c3nnnn3-c3c(Nc2n1)cccc3,1,C/C(O)=C/C=C1/C*12(C)=CC(/C(=N/N)N([SnH])c1ccccc1N)=C2,0,0.56,1.0,1.0,0.19101123595505617,22,0,0,47
70,P071,./images/P071.png,CN(C=1N=CC=2C=3N(C4=C(NC2N1)C=CC=C4)N=NN3)C,CN(C)C1=NC=C2C(=N1)NC1=C(C=CC=C1)N1N=NN=C21,1,CN(C)C1=NC=C2C(=N1)NC1=C(C=CC=C1)N1NNN=C21,0,CN(c1ncc2-c3nnnn3-c3c(Nc2n1)cccc3)C,1,C*1(C)(C)C=C(/C(=N/N)N(N)c2ccccc2N)C1,0,1.0,0.4430379746835443,1.0,0.2463768115942029,0,22,0,29
71,P072,./images/P072.png,FC1=CC=C(C=C1)C(C)NC=1N=CC=2C=3N(C4=C(NC2N1)C=CC=C4)N=NN3,CC(NC1=NC=C(C2=NNNN2C2=CC=CC=C2)C(N)=N1)C1=CC=C(F)C=C1,0,CC(NC12=NC=C1(C1=NN=NN1C1=CC=CC=C1)C(N)=N2)C1=CC=C(F)C=C1.CCC,0,Fc1ccc(cc1)C(Nc1ncc(c(n1)N)c1*nnn1c1ccccc1)C,0,c,0,0.5314009661835749,0.0,0.5603864734299517,0.0,18,46,18,46
72,P073,./images/P073.png,N1=CC=C(C=C1)N1CCN(CC1)C=1N=CC=2C=3N(C4=C(NC2N1)C=CC=C4)N=NN3,C1=CC2=C(C=C1)N1N=NN=C1C1=CN=C(N3CCN(C4=CC=NC=C4)CC3)N=C1N2,1,C1=CC2=C(C=C1)N1NNN=C1C1=CN=C(N3CCN(C4=CC=NC=C4)CC3)N=C1N2,0,Cn1[nH]nc2-n1c1ccccc1[nH]c1c2cnc(n1)N1CCN(CC1)c1ccncc1,0,N/N=C1/c2cnc(N3CCN(c4ccncc4)CC3)nc2Nc2ccccc2N1N,0,1.0,0.6206896551724138,0.6153846153846154,0.7929515418502202,0,13,27,23
73,P074,./images/P074.png,FC1=CC(=C(C=C1)C1=CC(=NC=C1)NC(=O)C1CCCCC1)OC,COC1=C(C2=CC(NC(=O)C3CCCCC3)=NC=C2)C=CC(F)=C1,1,COC1=C(C2=CC(NC(=O)C3CCCCC3)=NC=C2)C=CC(F)=C1,1,COc1cc(F)ccc1c1ccnc(c1)NC(=O)C1CCCCC1,1,COc1cc(F)ccc1-c1ccnc(NC(=O)C2CCCCC2)c1,1,1.0,1.0,1.0,1.0,0,0,0,0
74,P075,./images/P075.png,C1(CCCCC1)CC(=O)NC1=NC=CC(=C1)C1=C(C=C(C=C1)F)OC,COC1=C(C2=CC(NC(=O)CC3CCCCC3)=NC=C2)C=CC(F)=C1,1,COC1=C(C2=CC(NC(=O)CC3CCCCC3)=NC=C2)C=CC(F)=C1,1,COc1cc(F)ccc1c1ccnc(c1)NC(=O)C=C1CCCCC1,0,c,0,1.0,1.0,0.7472527472527473,0.0,0,0,1,39
75,P076,./images/P076.png,FC1=CC(=C(C=C1)C1=CC(=NC=C1)NC(=O)C1CCNCC1)OC,COC1=CC(F)=CC=C1C1=CC=NC(NC(=O)C2CCNCC2)=C1,1,COC1=CC(F)=CC=C1C1=CC=NC(NC(=O)C2CCNCC2)=C1,1,COc1cc(F)ccc1c1ccnc(c1)NC(=O)C1CCNCC1,1,C=C(Nc1cc(-c2ccc(F)cc2CC)ccn1)C1CCNCC1,0,1.0,1.0,1.0,0.5977011494252874,0,0,0,23
76,P077,./images/P077.png,N[C@H]1CC[C@H](CC1)C(=O)NC1=NC=CC(=C1)C1=C(C=C(C=C1)F)OC,COC1=CC(F)=CC=C1C1=CC=NC(NC(=O)[C@H]2CC[C@@H](N)CC2)=C1,1,COC1=CC(F)=CC=C1C1=CC=NC(NC(=O)[C@H]2CC[C@@H](N)CC2)=C1,1,COC1C[C@H](F)[C@@H](C=C1C1=CC2N(C(=C1)NC(=O)[C@H](CCC([*+])C)C)C2)C,0,COc1cc(F)ccc1-c1ccnc(NC(=O)[C@H]2CC[C@@H](N)CC2)c1,1,1.0,1.0,0.20994475138121546,1.0,0,0,42,0
77,P078,./images/P078.png,FC1=CC(=C(C=C1)C1=CC(=NC=C1)NC(=O)C1CNC(C1)=O)OC,COC1=CC(F)=CC=C1C1=CC(NC(=O)C2CNC(=O)C2)=NC=C1,1,COC1=CC(F)=CC=C1C1=CC(NC(=O)C2CNC(=O)C2)=NC=C1,1,COc1cc(F)ccc1c1ccnc(c1)NC(=O)C1CNC(=O)C1,1,COc1cc(F)ccc1-c1ccnc(NC(=O)C2CNC(=O)C2)c1,1,1.0,1.0,1.0,1.0,0,0,0,0
78,P079,./images/P079.png,FC1=CC(=C(C=C1)C1=CC(=NC=C1)NC(CC1=CC=C(C=C1)OC)=O)OC,COC1=CC=C(CC(=O)NC2=NC=CC(C3=C(OC)C=C(F)C=C3)=C2)C=C1,1,COC1=CC=C(CC(=O)NC2=NC=CC(C3=C(OC)C=C(F)C=C3)=C2)C=C1,1,COC(Nc1nccc(c1)c1ccc(cc1OC)F)O,0,C=Cc1ccc(CC(=C)Nc2cc(-c3ccc(F)cc3CC)ccn2)cc1.CC,0,1.0,1.0,0.6626506024096386,0.5641025641025641,0,0,22,4
79,P080,./images/P080.png,FC1=CC(=C(C=C1)C1=CC(=NC=C1)NC(CC1=CC=CC=C1)=O)OC,COC1=CC(F)=CC=C1C1=CC=NC(NC(=O)CC2=CC=CC=C2)=C1,1,COC1=CC(F)=CC=C1C1=CC=NC(NC(=O)CC2=CC=CC=C2)=C1,1,COc1cc(F)ccc1c1ccnc(c1)NC(=O)Cc1ccccc1,1,c,0,1.0,1.0,1.0,0.0,0,0,0,39
80,P081,./images/P081.png,FC1=CC(=C(C=C1)C1=CC(=NC=C1)NC(CC1=CC=NC=C1)=O)OC,COC1=CC(F)=CC=C1C1=CC=NC(NC(=O)CC2=CC=NC=C2)=C1,1,COC1=CC(F)=CC=C1C1=CC=NC(NC(=O)CC2=CC=NC=C2)=C1,1,COC(=C)C([C@@H]([C@@H](c1ccnc(c1)NC(=O)Cc1ccncc1)C)C)F,0,COc1cc(F)ccc1-c1ccnc(NC(=O)Cc2ccncc2)c1,1,1.0,1.0,0.6111111111111112,1.0,0,0,23,0
81,P082,./images/P082.png,FC1=CC(=C(C=C1)C1=CC(=NC=C1)NC(CC=1SC=CC1)=O)OC,COC1=CC(F)=CC=C1C1=CC(NC(=O)CC2=CC=CS2)=NC=C1,1,COC1=CC(F)=CC=C1C1=CC(NC(=O)CC2=CC=CS2)=NC=C1,1,COc1cc(F)ccc1c1ccnc(c1)NC(=O)Cc1cccs1,1,c,0,1.0,1.0,1.0,0.0,0,0,0,38
82,P083,./images/P083.png,FC=1C=CC(=C(C1)C1=CC(=NC=C1)NC([C@@H](C)C1=CC=CC=C1)=O)OC,COC1=CC=C(F)C=C1C1=CC(NC(=O)C(C)C2=CC=CC=C2)=NC=C1,0,COC1=CC=C(F)C=C1C1=CC(NC(=O)[C@@H](C)C2=CC=CC=C2)=NC=C1,1,COc1ccc(cc1c1ccnc(c1)NC(=O)C(c1ccccc1)C)F,0,COc1ccc(F)cc1-c1ccnc(NC(=O)[C@@H](C)c2ccccc2)c1,1,1.0,1.0,1.0,1.0,5,0,5,0
83,P084,./images/P084.png,FC1=CC(=C(C=C1)C1=CC(=NC=C1)NC([C@@H](C)C1=CC=C(C=C1)OC)=O)OC,COC1=CC=C(C(C)C(=O)NC2=NC=CC(C3=C(OC)C=C(F)C=C3)=C2)C=C1,0,COC1=CC=C([C@H](C)C(=O)NC2=NC=CC(C3=C(OC)C=C(F)C=C3)=C2)C=C1,1,COc1cc(F)ccc1c1ccnc(c1)NC(=O)[C@H](c1ccc(cc1)OC)C,1,CCc1ccc(-c2ccnc(NC(=O)[C@@H](C)c3ccc(OC)cc3)c2)c(OC)c1,0,1.0,1.0,1.0,0.8743718592964824,4,0,0,27
84,P085,./images/P085.png,FC1=CC(=C(C=C1)C1=CC(=NC=C1)NC(C(C)C=1C=NC=CC1)=O)OC,COC1=CC(F)=CC=C1C1=CC=NC(NC(=O)C(C)C2=CN=CC=C2)=C1,1,COC1=CC(F)=CC=C1C1=CC=NC(NC(=O)[C@H](C)C2=CN=CC=C2)=C1,0,COc1cc(F)ccc1c1ccnc(c1)NC(=O)C,0,CCc1cc(F)ccc1-c1ccnc(NC(=O)C(C)c2cccnc2)c1,0,1.0,1.0,0.7547169811320755,0.8494623655913979,0,4,13,1
