Key,Smiles,Group,InitKey
JPO_0000366,COC(=O)c1cc(-c2ccc(-c3ccc4cc(/C=C/c5ccc6cc(-c7ccc(-c8cc(CC(O)O)c9ccccc9n8)cc7)ccc6c5)ccc4c3)cc2)nc2ccccc12,JPO,2008247887_375_chem
JPO_0000423,Cc1ccc(Oc2cccc(C)c2)cc1,JPO,2008285789_6_chem
JPO_0000122,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,JPO,2008095000_18_chem
JPO_0000117,C=CC(c1ccccc1)C(c1ccc(OCCN2CCCCC2)cc1)c1ccc(OCCN2CCCCC2)cc1,JPO,2008094836_61_chem
JPO_0000436,COc1cccc(C(=O)c2cc(Cl)ccc2-n2c(C)nnc2C(CC2OCCO2)OS(C)(=O)=O)c1OC,JPO,2008291018_604_chem
JPO_0000416,COc1ccc(C(C)(C)c2ccc(Oc3ccc(S(=O)(=O)c4ccc(C)cc4)cc3)cc2)cc1,JPO,2008284471_2_chem
JPO_0000226,CCC(C)CC(C)CC,JPO,2008161737_15_chem
JPO_0000050,CCn1c(O)c(/C=N/c2c(C(C)C)cccc2C(C)C)c(C)c(C#N)c1=O,JPO,2008049613_14_chem
JPO_0000135,C=CCN1C(=O)C2CC=CC(C)C2C1=O,JPO,2008106016_122_chem
JPO_0000169,C=CCCCn1c(=O)[nH]c(=O)c2[nH]c(Cl)nc21,JPO,2008120831_17_chem
JPO_0000146,CCn1c2ccc(C(=O)/C(=N/OC(C)=O)C(=O)c3cccc4ccccc34)cc2c2cc(C(=O)c3ccccc3C)ccc21,JPO,2008107683_7_chem
JPO_0000427,COc1ccc(CNc2cc(C)c(Cl)cc2C(O)c2cccc(OC)c2OC)c(OC)c1,JPO,2008291018_1515_chem
JPO_0000367,COCC(=O)Nc1ccc(-n2cc3ncnc(Nc4ccc(Oc5ccc(C)nc5)c(C)c4)c3n2)cc1,JPO,2008247907_169_chem
JPO_0000434,CCOC(=O)CC1CCN(C(=O)CC2OC(c3cccc4c3CCC=C4)c3cc(Cl)ccc3-n3cccc32)CC1,JPO,2008291018_491_chem
JPO_0000373,C(/C=C/c1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(/C=C/C=C/c5ccccc5)cc4)cc3)cc2)cc1)=C\c1ccccc1,JPO,2008249834_82_chem
JPO_0000155,CONC(=O)c1cc(C)c(C(c2cc(F)ccc2F)S(=O)(=O)c2ccc(F)cc2)cn1,JPO,2008115166_103_chem
JPO_0000219,C(/C=C/c1ccc(Nc2cccc(Cc3cccc(Nc4ccc(/C=C/C=C/c5ccccc5)cc4)c3)c2)cc1)=C\c1ccccc1,JPO,2008156302_27_chem
JPO_0000192,CC(C)(C)OC(=O)N1Cc2nc(Br)sc2C1,JPO,2008138011_115_chem
JPO_0000109,C=C(C)COC(=O)C1C2C=CC(C2C)C1C(=O)OCC(=C)C,JPO,2008094741_21_chem
JPO_0000086,O=C(O)CNc1ccccc1,JPO,2008077101_29_chem
JPO_0000198,COC(=O)C(=O)Nc1ccc(Cl)c(C)c1,JPO,2008143905_328_chem
JPO_0000252,CC(C)C1C(=O)N(CCC(=O)NN)C(=O)N1CCC(=O)NN,JPO,2008179797_8_chem
JPO_0000287,C=CN1CCCC1=O,JPO,2008207401_7_chem
JPO_0000183,CC(C)(C)c1cc(/C=C/c2ccc(N(c3ccccc3)c3cccc(/C=C/c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c3)cc2)cc(C(C)(C)C)c1,JPO,2008133264_118_chem
JPO_0000333,CC1(C)c2ccccc2-c2c1cc(Br)c1ccccc21,JPO,2008231047_15_chem
JPO_0000203,Nc1ccc(-c2nc3cc4oc(-c5ccc(N)cc5)nc4cc3o2)cc1,JPO,2008144099_10_chem
JPO_0000426,CCOC(=O)CC1OC(C2C=CC=C(OC)C2Cl)c2cc(C)ccc2NC1=S,JPO,2008291018_1396_chem
JPO_0000430,CCc1c(OC)cccc1C(=O)c1cc(Cl)ccc1NC(=O)C(C)(C)C,JPO,2008291018_1990_chem
JPO_0000225,c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-n2c3ccccc3c3ccccc32)c1,JPO,2008160118_4_chem
JPO_0000227,CC1C(C)C2CC1C(C)C2C,JPO,2008161737_18_chem
JPO_0000019,C=CC(=C)OCC(C)(C)COC(=O)C=C,JPO,2008016073_7_chem
JPO_0000130,COc1cc(/C=C2\CCCN(C(CO)c3cc(F)c(F)c(F)c3)C2=O)ccc1-n1cnc(C)c1,JPO,2008101015_439_chem
JPO_0000014,c1cc2nc(Nc3ccc(C4CCNCC4)cc3)nc(NC3CC3)c2s1,JPO,2008013527_194_chem
JPO_0000291,COc1ccc(CC(=O)O)cc1OCCC1CCN(C2Nc3ccc(Cl)cc3S2)CC1,JPO,2008208129_808_chem
JPO_0000268,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1,JPO,2008189937_12_chem
JPO_0000058,CC(C)(C)OC(=O)NCc1cccc(I)c1,JPO,2008056680_130_chem
JPO_0000431,COc1cccc(C2OC(CCc3nnn[nH]3)c3cccn3-c3ccc(Cl)cc32)c1OC,JPO,2008291018_314_chem
JPO_0000290,O=C(O)c1ccccc1OCC1CCN(c2nc3ccc(Cl)cc3s2)CC1,JPO,2008208129_629_chem
JPO_0000162,COCN(COC)c1nc(N(COC)COC)nc(N(COC)COC)n1,JPO,2008116961_18_chem
JPO_0000115,O=C1N=C2C(Cl)=CC(Cl)=CN2C1(Cc1ccccc1)Cc1ccccc1,JPO,2008094795_25_chem
JPO_0000182,CCCC(C)=O,JPO,2008131436_5_chem
JPO_0000007,c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccccc7)s6)s5)s4)s3)s2)cc1,JPO,2008007377_23_chem
JPO_0000305,O=C(O)c1ccc(Oc2ccc(C(=O)O)cc2)cc1,JPO,2008214462_11_chem
JPO_0000005,CCOP(=O)(Cc1cccc2ccccc12)OCC,JPO,2008001855_22_chem
JPO_0000024,COc1ccc(C2(c3ccc(OC)cc3)c3ccccc3-c3ccccc32)cc1,JPO,2008019368_21_chem
JPO_0000338,CCC(C)C(C)CC,JPO,2008231255_9_chem
JPO_0000449,O=C(O)c1ccnc(-c2nc(=O)c3ccccc3s2)c1,JPO,2008308434_17_chem
JPO_0000160,c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,JPO,2008115389_28_chem
JPO_0000003,O=c1c(O)c(O)c(=O)c1=O,JPO,2008001754_7_chem
JPO_0000188,O=C(OCc1ccccc1)C1=C(c2ccccc2)C(=O)c2ccccc2C1=O,JPO,2008134392_9_chem
JPO_0000371,O=C(O)c1cc(Nc2ncnc3cc[nH]c23)ccc1Oc1cc(Cl)cc(Cl)c1,JPO,2008247907_91_chem
JPO_0000403,CC1CCC2OC2C1,JPO,2008273784_5_chem
JPO_0000004,CCOP(=O)(Cc1c2ccccc2cc2ccccc12)OCC,JPO,2008001854_24_chem
JPO_0000322,Cc1ccc(S(=O)(=O)Nc2ccccc2)cc1,JPO,2008224763_22_chem
JPO_0000037,ON(O)c1cccc2c(Cl)c[nH]c12,JPO,2008031042_24_chem
JPO_0000124,COc1ccc(N(c2ccccc2)c2ccc(/C=C\c3ccc(/C=C\c4ccc(N(c5ccccc5)c5ccc(OC)cc5)cc4)cc3)cc2)cc1,JPO,2008096968_55_chem
JPO_0000276,C=C(C)C(=O)OCCCCCCCCCCC(C(=O)O)C(=O)O,JPO,2008201697_5_chem
JPO_0000309,Cn1c2ccccc2c2cc(/C=N\N(c3ccccc3)c3ccccc3)ccc21,JPO,2008216999_10_chem
JPO_0000096,C=CC(=O)OCC(COCCCCOC(=O)C(=C)C)OC(=O)c1ccccc1C(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(OCC3CO3)cc2)cc1,JPO,2008088167_303_chem
JPO_0000052,O=C(O)C1(c2ccc(OCCCN3CCCC3)cc2)CCOCC1,JPO,2008050365_252_chem
JPO_0000110,C=CCOC(=O)C1C(C(=O)OCC(=C)C)C2C(C)C1C1OC12,JPO,2008094741_34_chem
JPO_0000212,COC(=O)/C(C#N)=C\c1ccc(O)cc1,JPO,2008150621_5_chem
JPO_0000450,COCOCCN(CCOCOC)CCOCOC,JPO,2008310229_37_chem
JPO_0000197,O=C(O)c1ccc(-c2ccncc2)cc1,JPO,2008143905_308_chem
JPO_0000078,COC(=O)Cc1ccc(OCc2ccccc2C(=O)OC)cc1,JPO,2008074837_24_chem
JPO_0000026,O=[PH](O)c1ccccc1,JPO,2008021624_17_chem
JPO_0000340,C=Cc1ccc(N(c2ccccc2)c2ccc(-c3ccccc3)cc2)cc1,JPO,2008233378_113_chem
JPO_0000036,Nc1cccc2c(Cl)c[nH]c12,JPO,2008031042_19_chem
JPO_0000178,Cc1cc(C2(c3ccc(O)c(C)c3)CCC(C(C)(C)C3CCC(c4ccc(O)c(C)c4)(c4ccc(O)c(C)c4)CC3)CC2)ccc1O,JPO,2008129178_12_chem
JPO_0000277,COCc1ccc(COC)cc1,JPO,2008201714_32_chem
JPO_0000245,CCC1(CO)COC1,JPO,2008174648_4_chem
JPO_0000247,O.O=C(CCCCC1CCSS1)Nc1cccc(NCC(O)C(O)C(CCO)OC2OC(CO)C(O)C(O)C2O)c1,JPO,2008175813_5_chem
JPO_0000419,Nc1ccc2oc(-c3ccc(-c4nc5cc(N)ccc5o4)cc3)nc2c1,JPO,2008285516_6_chem
JPO_0000285,CCCCc1ccc(Cc2ncccc2O)cc1,JPO,2008206514_254_chem
JPO_0000392,FC(F)(F)Oc1ccc(Nc2nnc(-c3sccc3SCc3ccnc4ccccc34)o2)cc1,JPO,2008266294_218_chem
JPO_0000100,CC1CCCCC1,JPO,2008088176_40_chem
JPO_0000158,COc1ccc(S(=O)(=O)C(c2cnc(C(=O)NCCO)cc2C)c2cc(F)ccc2F)cc1F,JPO,2008115166_68_chem
JPO_0000440,OC1COC2C(O)COC12,JPO,2008291055_5_chem
JPO_0000113,O=C(Cl)c1ccc(Cl)c(OCCn2cnnn2)c1Cl,JPO,2008094771_33_chem
JPO_0000074,CCC(O)CC(O)CC(C)O,JPO,2008073993_3_chem
JPO_0000395,O=C(O)c1ccc(COc2ccccc2-c2nnc(Nc3ccccc3)s2)cc1,JPO,2008266295_157_chem
JPO_0000266,C#Cc1cccc(CC)c1N,JPO,2008189924_7_chem
JPO_0000267,CCc1cc(C(O)(c2cc(CC)c(N)c(CC)c2)c2c(Cl)cccc2Cl)cc(CC)c1N,JPO,2008189925_39_chem
JPO_0000248,CCN(C(=S)SC(C)(C)C#N)N(C)C(=O)CF,JPO,2008176218_24_chem
JPO_0000093,O=C(NCCOCCO)C(=Cc1ccco1)C(=O)NCCOCCO,JPO,2008088126_8_chem
JPO_0000280,O=C(Nc1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)cc1)c1cccnc1NCCCCCO,JPO,2008201798_20_chem
JPO_0000065,CP(=O)(O)O,JPO,2008063341_35_chem
JPO_0000292,Cc1c(SCCC2CCN(c3nc4ccc(Cl)cc4s3)CC2)ccc2c(CC(=O)O)csc12,JPO,2008208129_822_chem
JPO_0000018,ClC(Cl)(Cl)c1nc(-c2ccc3c(c2)OCO3)nc(C(Cl)(Cl)Cl)n1,JPO,2008015393_17_chem
JPO_0000415,CCc1cccc(C)c1N(c1ccc(/C=C/C=C/c2ccccc2)cc1)c1ccc(/C=C/c2ccc(C)cc2)cc1,JPO,2008281723_11_chem
JPO_0000114,CC(C)OC1=CC=CN2C1=NC(=O)C2(Cc1ccccc1)Cc1ccccc1,JPO,2008094795_14_chem
JPO_0000105,CCCCCCCCS(=O)(=O)NS(=O)(=O)c1ccc(N)cc1,JPO,2008089871_86_chem
JPO_0000095,C=CC(=O)OCC1CCOC(=O)CCC(=O)OCC(COCCOC(=O)C(=C)C)OC(=O)c2ccccc2C(=O)OCC(O)COc2ccc(cc2)C1(C)c1ccc(OCC2CO2)cc1,JPO,2008088167_301_chem
JPO_0000413,Cc1ccc(N(c2ccc(C)cc2)c2ccc3c4cccc5cccc(c6cccc2c63)c54)cc1,JPO,2008280331_29_chem
JPO_0000326,O=C1OC(=O)c2cc(S(=O)(=O)c3ccc4c(c3)C(=O)OC4=O)ccc21,JPO,2008226648_8_chem
JPO_0000361,C1=C(c2ccc3cc(/C=C/c4ccc5cc(N(c6ccccc6)c6ccccc6)ccc5c4)ccc3c2)Cc2ccccc21,JPO,2008247887_135_chem
JPO_0000079,CCCN1CCOC(c2cccc3[nH]ccc23)C1,JPO,2008074874_70_chem
JPO_0000281,CC(=O)P(C)(=O)C(C)=O,JPO,2008201917_19_chem
JPO_0000299,CCN(C(C)C)P(OCCO)OCCC#N,JPO,2008214343_68_chem
JPO_0000053,c1cc2c(cn1)ncn2CC1(c2ccc(OCCCN3CCCC3)cc2)CCOCC1,JPO,2008050365_476_chem
JPO_0000013,FC(F)(F)CNc1nc(Nc2ccc(N3CCOCC3)cc2)nc2ccsc12,JPO,2008013527_148_chem
JPO_0000232,CCC1=C(C)c2cc3[nH]c(nc4nc(cc5[nH]c(cc1n2)c(C)c5CC)C(C)=C4CC)c(C)c3CC,JPO,2008163184_36_chem
JPO_0000196,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,JPO,2008139888_13_chem
JPO_0000209,C=C(C)C(=O)OCCOC(=O)C(C)(C)Br,JPO,2008149586_10_chem
JPO_0000235,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(N(c4ccc(C)cc4)c4ccc(C)cc4)cc3)cc2)cc1,JPO,2008164715_14_chem
JPO_0000311,COC(=O)C(C)C(=O)c1cccc(OC)c1,JPO,2008222580_134_chem
JPO_0000275,C=C(C)C(=O)Oc1ccc(-c2ccc(N(c3ccc(-c4ccc(OC(=O)C(=C)C)cc4)cc3)c3ccc(-c4ccc(OC(=O)C(=C)C)cc4)cc3)cc2)cc1,JPO,2008198989_81_chem
JPO_0000286,CCCCc1ccc(C(=O)c2nccc3ccccc23)cc1,JPO,2008206514_28_chem
JPO_0000370,OCCSCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,JPO,2008247907_221_chem
JPO_0000201,CC(C)(N)c1ccc(-c2ccc3[nH]ncc3c2CO)cc1,JPO,2008143913_37_chem
JPO_0000376,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)O,JPO,2008250314_42_chem
JPO_0000424,Cc1ccc(N(c2ccc(/C=C\c3ccc(/C=C\c4ccc(N(c5ccc(C)cc5)c5ccc(C)cc5C)cc4)cc3)cc2)c2ccc(C)cc2C)cc1,JPO,2008291011_67_chem
JPO_0000202,CC(C)(N)c1ccc(-c2ccc3[nH]ncc3c2-c2ccncc2)cc1,JPO,2008143913_63_chem
JPO_0000262,CCC(C)(C)COC(=O)c1ccc(C(=O)OC)cc1,JPO,2008189778_9_chem
JPO_0000191,O=S1CC(O)C(O)C(O)CC(O)CC(O)C(O)C(O)C(O)C1,JPO,2008137925_10_chem
JPO_0000089,C=CC/N=C1\SCC(=O)N1c1ccccc1,JPO,2008081504_42_chem
JPO_0000177,CCOc1ccc(-c2ccccc2)cc1,JPO,2008127345_39_chem
JPO_0000206,N#Cc1cccc(Nc2nc(Nc3ccc(S(=O)(=O)O)cc3)nc(Nc3ccc(S(=O)(=O)O)cc3)n2)c1,JPO,2008145901_27_chem
JPO_0000144,O=C(O)C1CCC2C(=O)OC(=O)C2C1,JPO,2008106226_6_chem
JPO_0000064,CCc1nc2c(OC)cccc2o1,JPO,2008063265_97_chem
JPO_0000378,CC(C)(C1CCC(OCCO)CC1)C1CCC(OCCO)CC1,JPO,2008254447_5_chem
JPO_0000368,CS(=O)(=O)CCNCc1ccc(-n2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3n2)cc1,JPO,2008247907_178_chem
JPO_0000057,CC1CCC(C)CC1,JPO,2008050567_7_chem
JPO_0000147,CC(C)(C)OC(=O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,JPO,2008110966_12_chem
JPO_0000270,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O,JPO,2008195740_13_chem
JPO_0000027,O=C(Cl)COc1ccc2ccccc2c1-c1c(OCC(=O)Cl)ccc2ccccc12,JPO,2008024650_8_chem
JPO_0000259,CN(C)CCOc1ccc2nc(N)sc2n1,JPO,2008189659_402_chem
JPO_0000025,CC(=O)P(C)(=O)C(C)=O,JPO,2008019408_4_chem
JPO_0000193,COC(=O)C(=O)Nc1ccc(Br)cn1,JPO,2008138011_337_chem
JPO_0000173,CC(=O)ON=Cc1ccc2sc3ccccc3c(=O)c2c1,JPO,2008122843_12_chem
JPO_0000062,COCN(COC)c1nc(N(COC)COC)nc(N(COC)COC)n1,JPO,2008058707_41_chem
JPO_0000184,CC(C)(C)c1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccc(N(c5ccc(/C=C/c6ccc(C(C)(C)C)cc6)cc5)c5ccc(-c6ccccc6)cc5)cc4)cc3)c3ccc(-c4ccccc4)cc3)cc2)cc1,JPO,2008133264_121_chem
JPO_0000039,O=C1C=CC(=O)c2c(O)cccc21,JPO,2008032911_29_chem
JPO_0000067,N#Cc1nc2c3nc(C#N)c(C#N)nc3c3nc(C#N)c(C#N)nc3c2nc1C#N,JPO,2008066499_8_chem
JPO_0000316,COC(=O)CC(=O)c1ccc(OC)cc1,JPO,2008222648_32_chem
JPO_0000282,c1ccc(-c2c3ccccc3c(-c3ccc(N(c4ccccc4)c4ccc5c(c4)c4ccccc4n5-c4ccccc4)cc3)c3ccccc23)cc1,JPO,2008204934_5_chem
JPO_0000347,O=C(O)Cc1ccc(Cl)c(OCCC2(N3CCOCC3)CCN(c3ncc(Br)s3)CC2)c1,JPO,2008239616_1072_chem
JPO_0000273,Cc1ccc(S(=O)(=O)Nc2ccccc2)cc1,JPO,2008197395_13_chem
JPO_0000116,O=C1N=C2C3=C(C=CN2C12CCCC2)CCCC3,JPO,2008094795_85_chem
JPO_0000352,COc1cc(C(C)CC(=O)O)ccc1SCCC1CCN(c2nc3ccc(Cl)cc3s2)CC1,JPO,2008239616_810_chem
JPO_0000365,O=c1c2ccccc2n(-c2ccc(-c3ccc4cc(/C=C/c5ccc6cc(-c7ccc(-n8c9ccccc9c(=O)c9ccccc98)cc7)ccc6c5)ccc4c3)cc2)c2ccccc12,JPO,2008247887_306_chem
JPO_0000307,COc1ccc(/C=N\c2ccc(OC)cc2)cc1,JPO,2008214599_10_chem
JPO_0000335,O=C(/C=C/c1csc(/C=C2\Oc3ccccc3NC2=O)c1)NCc1ccc(Cl)nc1,JPO,2008231088_95_chem
JPO_0000189,O=C1CC2C(C(=O)O1)C1C(=O)OC(=O)C21,JPO,2008135384_37_chem
JPO_0000140,Cc1cccc(C)c1,JPO,2008106016_62_chem
JPO_0000355,O=C1NCCO1,JPO,2008241754_12_chem
JPO_0000199,O=C(CCl)Nc1ccc(Cl)cn1,JPO,2008143905_423_chem
JPO_0000208,CC(=O)O/N=C/c1ccc2sc3ccccc3c(=O)c2c1,JPO,2008146044_3_chem
JPO_0000425,CC(C)(C)OC(=O)Nc1ccc(Cl)cc1C(O)c1cccc2c1OCCO2,JPO,2008291018_1039_chem
JPO_0000393,CC(=O)Nc1cc(COc2ccsc2C(=O)O)ccn1,JPO,2008266294_44_chem
JPO_0000295,C/C=C1\SC(=S)NC1=O,JPO,2008208139_31_chem
JPO_0000176,c1ccc(N(c2ccc3c(c2)c2cc(-n4c5ccccc5c5ccccc54)ccc2n3-c2ccccc2)c2ccc3c(c2)c2cc(-n4c5ccccc5c5ccccc54)ccc2n3-c2ccccc2)cc1,JPO,2008127290_10_chem
JPO_0000021,Cn1ccnc1CO/N=C(/C(=O)Nc1ncc(F)s1)c1ccc(S(=O)(=O)C2CC2)cc1,JPO,2008019241_114_chem
JPO_0000076,Clc1ccc(-c2cc(N3CCN(c4ccncc4)CC3)ncn2)cc1Cl,JPO,2008074751_5_chem
JPO_0000362,C(=C/c1ccc2cc(-c3ccc(Oc4ccccc4)cc3)ccc2c1)\c1ccc2cc(-c3ccc(Oc4ccccc4)cc3)ccc2c1,JPO,2008247887_161_chem
JPO_0000422,Cc1ccc(Oc2cccc(C)c2)cc1,JPO,2008285789_3_chem
JPO_0000061,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,JPO,2008056902_6_chem
JPO_0000318,CONCCCCCCNOC,JPO,2008222713_15_chem
JPO_0000406,OC1COC2C(O)COC12,JPO,2008274007_23_chem
JPO_0000337,COCc1ccc(N2CCNCC2)cc1,JPO,2008231111_22_chem
JPO_0000181,O=C1OC(=O)c2cc(S(=O)(=O)c3ccc4c(c3)C(=O)OC4=O)ccc21,JPO,2008130784_22_chem
JPO_0000399,COc1ccccc1N1CCN(CCC(C)(C(=O)C2CCCCC2)c2ccccc2)CC1,JPO,2008266337_8_chem
JPO_0000167,CCCC(C)Cn1c(=O)[nH]c(=O)c2[nH]c(Cl)nc21,JPO,2008120831_107_chem
JPO_0000256,O=C1NN=CC1c1ccccc1,JPO,2008185936_6_chem
JPO_0000111,C=CC(=O)OCCSc1ccc(C(=O)c2ccc3c(c2)c2cc(/C(C)=N/OC(=O)C(F)(F)F)ccc2n3CC)cc1,JPO,2008094770_11_chem
JPO_0000414,c1nnn[nH]1,JPO,2008280649_2_chem
JPO_0000327,CC1CCC2OC2C1,JPO,2008226990_5_chem
JPO_0000358,C=Cc1ccc(-c2ccc(-c3nnc(-c4ccc(-c5ccc(C=C)cc5)cc4)o3)cc2)cc1,JPO,2008243435_20_chem
JPO_0000068,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,JPO,2008069221_44_chem
JPO_0000006,c1ccc2cc3cc4cc5ccccc5cc4cc3cc2c1,JPO,2008004725_7_chem
JPO_0000249,CCOC(=O)Cc1csc(C)n1,JPO,2008179635_9_chem
JPO_0000087,COc1ccc(/C(C#N)=N/OS(=O)(=O)c2ccc(C)cc2)cc1,JPO,2008077101_56_chem
JPO_0000045,Nc1cccc(-c2nc3ccc(N)cc3o2)c1,JPO,2008044229_8_chem
JPO_0000187,COc1cc(/N=N/c2ccc(C(=O)Nc3ccc(/N=N/c4ccc(S(=O)(=O)O)cc4)cc3OC)cc2)ccc1O,JPO,2008133421_99_chem
JPO_0000350,N#CCCc1ccc(CN2CCN(c3nc4ccc(Cl)cc4s3)CC2)cc1,JPO,2008239616_449_chem
JPO_0000108,Nc1ccc(-c2nc3cc4oc(-c5cccc(N)c5)nc4cc3o2)cc1,JPO,2008094015_15_chem
JPO_0000364,CCN(C)c1ccc2ccccc2c1,JPO,2008247887_263_chem
JPO_0000388,Clc1ccc(Sc2ccccc2NCCCN2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1,JPO,2008266236_60_chem
JPO_0000175,Nc1cccc(-c2nc3cc(N)ccc3o2)c1,JPO,2008124295_4_chem
JPO_0000012,N#Cc1cc(Nc2nc(NC3CC3)c3sccc3n2)ccc1N1CCNCC1,JPO,2008013527_122_chem
JPO_0000411,Cc1sc2sc(C)c(C)c2c1C,JPO,2008277369_5_chem
JPO_0000195,C=Cc1coc(/C=C/c2ccccc2)n1,JPO,2008138011_95_chem
JPO_0000418,c1cc2ccc(N3CCCC3)ccc-2c1,JPO,2008285435_46_chem
JPO_0000240,NCC(Cc1ccccc1)NC(Cc1c[nH]cn1)C(=O)O,JPO,2008169224_60_chem
JPO_0000437,COC(=O)/C=C/c1cccn1-c1ccc(Cl)cc1C(=O)c1c(F)ccc(OC)c1OC,JPO,2008291018_822_chem
JPO_0000315,COc1ccc2c(c1)OCC1(O)c3ccc(OC)cc3OC21,JPO,2008222622_4_chem
JPO_0000119,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(F)cc1,JPO,2008094847_337_chem
JPO_0000010,c1cc(C(c2ccc(OCC3CO3)cc2)C(c2ccc(OCC3CO3)cc2)c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,JPO,2008007566_12_chem
JPO_0000211,c1ccc(-c2ccc(N(c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)cc4)cc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,JPO,2008150310_30_chem
JPO_0000159,CCCCCCC(C)(C)C(=O)OOC(C)(C)C,JPO,2008115269_6_chem
JPO_0000038,c1ccc(-c2cc(-c3cccc(-c4cc(-c5ccccc5)nc(-c5ccccc5)c4)c3)cc(-c3ccccc3)n2)cc1,JPO,2008031068_45_chem
JPO_0000342,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,JPO,2008238710_3_chem
JPO_0000237,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,JPO,2008168439_6_chem
JPO_0000107,Nc1cccc(-c2nc3cc4nc(-c5cccc(N)c5)oc4cc3o2)c1,JPO,2008091762_13_chem
JPO_0000300,COc1cc2nc(C)nc(-c3ccc(C(C)C)cc3)c2cc1OC,JPO,2008214349_241_chem
JPO_0000408,C=C(C)C(=O)OC(C)OCCOCC(F)(F)F,JPO,2008275949_47_chem
JPO_0000138,C=CCN1C(=O)CC2(CC3C4=CC2C43)C1=O,JPO,2008106016_165_chem
JPO_0000257,N=C(N)NCCCCNC(=O)/C=C/c1ccc2c(c1)C(C(=O)NCCCCNC(=N)N)C(c1ccc(O)cc1)O2,JPO,2008189554_37_chem
JPO_0000260,CN(C)CCSc1cnc(N)s1,JPO,2008189659_419_chem
JPO_0000126,Cc1cc2c(-c3ccc(F)cc3)cc(=O)oc2cc1C(=O)O,JPO,2008101010_34_chem
JPO_0000421,CC(=O)CC(C)=O,JPO,2008285681_4_chem
JPO_0000444,c1cc2cccc3c4c5cccc6cccc(c=4c(c1)c23)c65,JPO,2008300750_3_chem
JPO_0000102,O=C1C=CC(=O)N1Cc1ccc(C2(C(F)(F)F)N=N2)cc1,JPO,2008088177_7_chem
JPO_0000420,CC(C)(O)C(=O)c1ccccc1,JPO,2008285617_5_chem
JPO_0000222,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(N(c4ccc(O)cc4)c4ccc(O)cc4)cc3)cc2)cc1,JPO,2008158469_93_chem
JPO_0000304,OC1CCC(C2CCC(O)CC2)CC1,JPO,2008214448_9_chem
JPO_0000310,Cc1cccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1,JPO,2008218445_5_chem
JPO_0000186,COc1cc(/N=N/c2cccc(S(=O)(=O)O)c2)ccc1NC(=O)c1ccc(N)cc1,JPO,2008133421_76_chem
JPO_0000251,N#Cc1ccc(-n2cccn2)cc1O,JPO,2008179650_82_chem
JPO_0000091,C(C=Cc1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(C=CC=Cc5ccccc5)cc4)cc3)cc2)cc1)=Cc1ccccc1,JPO,2008083105_20_chem
JPO_0000142,C(=C/c1cccc(N(c2cccc(-c3ccccc3)c2)c2cccc(-c3ccccc3)c2)c1)\c1ccccc1,JPO,2008106055_44_chem
JPO_0000269,CCCC(C)=O,JPO,2008190079_2_chem
JPO_0000324,CN(CC1CO1)CC1CO1,JPO,2008225458_12_chem
JPO_0000044,Cc1ccc(/C(=C/c2ccc(N(c3ccc(C)cc3)c3ccc(/C=C(\c4ccccc4)c4ccc(C)cc4)cc3)cc2)c2ccccc2)cc1,JPO,2008040463_26_chem
